timestamp,temperature,temperature_class,humidity,humidity_class
775450901,20.5,ambiante,69.6,confortable
775450904,20.5,ambiante,69.6,confortable
775450908,20.5,ambiante,69.6,confortable
775450912,20.5,ambiante,69.6,confortable
775450915,20.5,ambiante,69.6,confortable
775450919,20.4,ambiante,69.5,confortable
775450922,20.4,ambiante,69.6,confortable
775450926,20.5,ambiante,69.6,confortable
775450930,20.5,ambiante,69.6,confortable
775450933,20.5,ambiante,69.6,confortable
775450937,20.4,ambiante,69.6,confortable
775450940,20.5,ambiante,69.6,confortable
775450944,20.5,ambiante,69.6,confortable
775450948,20.4,ambiante,69.6,confortable
775450951,20.4,ambiante,69.6,confortable
775450955,20.5,ambiante,69.6,confortable
775450958,20.4,ambiante,69.6,confortable
775450962,20.4,ambiante,69.6,confortable
775450966,20.5,ambiante,69.7,confortable
775450969,20.4,ambiante,69.6,confortable
775450973,20.4,ambiante,69.7,confortable
775450976,20.4,ambiante,69.7,confortable
775450980,20.4,ambiante,69.7,confortable
775450984,20.4,ambiante,69.7,confortable
775450987,20.5,ambiante,69.7,confortable
775450991,20.4,ambiante,69.6,confortable
775450994,20.4,ambiante,69.6,confortable
775450998,20.4,ambiante,69.6,confortable
775451002,20.4,ambiante,69.6,confortable
775451005,20.4,ambiante,69.6,confortable
775451009,20.4,ambiante,69.6,confortable
775451012,20.4,ambiante,69.6,confortable
775451016,20.4,ambiante,69.7,confortable
775451020,20.4,ambiante,69.6,confortable
775451023,20.4,ambiante,69.6,confortable
775451027,20.4,ambiante,69.6,confortable
775451030,20.4,ambiante,69.6,confortable
775451034,20.4,ambiante,69.6,confortable
775451038,20.4,ambiante,69.6,confortable
775451041,20.4,ambiante,69.6,confortable
775451045,20.4,ambiante,69.7,confortable
775451048,20.4,ambiante,69.7,confortable
775451052,20.4,ambiante,69.7,confortable
775451056,20.4,ambiante,69.7,confortable
775451059,20.4,ambiante,69.7,confortable
775451063,20.4,ambiante,69.7,confortable
775451066,20.4,ambiante,69.7,confortable
775451070,20.4,ambiante,69.7,confortable
775451074,20.4,ambiante,69.7,confortable
775451077,20.4,ambiante,69.7,confortable
775451081,20.4,ambiante,69.7,confortable
775451084,20.4,ambiante,69.7,confortable
775451088,20.4,ambiante,69.8,confortable
775451092,20.4,ambiante,69.8,confortable
775451095,20.4,ambiante,69.8,confortable
775451099,20.4,ambiante,69.7,confortable
775451102,20.5,ambiante,69.8,confortable
775451106,20.4,ambiante,69.8,confortable
775451110,20.5,ambiante,69.8,confortable
775451113,20.4,ambiante,69.8,confortable
775451117,20.4,ambiante,69.8,confortable
775451120,20.4,ambiante,69.8,confortable
775451124,20.4,ambiante,69.8,confortable
775451127,20.4,ambiante,69.8,confortable
775451131,20.4,ambiante,69.8,confortable
775451135,20.4,ambiante,69.8,confortable
775451138,20.4,ambiante,69.8,confortable
775451142,20.4,ambiante,69.8,confortable
775451145,20.4,ambiante,69.8,confortable
775451149,20.4,ambiante,69.8,confortable
775451153,20.4,ambiante,69.8,confortable
775451156,20.4,ambiante,69.8,confortable
775451160,20.4,ambiante,69.8,confortable
775451163,20.4,ambiante,69.8,confortable
775451167,20.4,ambiante,69.8,confortable
775451171,20.4,ambiante,69.8,confortable
775451174,20.4,ambiante,69.8,confortable
775451178,20.4,ambiante,69.8,confortable
775451181,20.4,ambiante,69.8,confortable
775451185,20.4,ambiante,69.8,confortable
775451189,20.4,ambiante,69.8,confortable
775451192,20.4,ambiante,69.9,confortable
775451196,20.4,ambiante,69.9,confortable
775451199,20.4,ambiante,69.9,confortable
775451203,20.4,ambiante,69.9,confortable
775451207,20.4,ambiante,70,confortable
775451210,20.4,ambiante,70,confortable
775451214,20.4,ambiante,70,confortable
775451217,20.4,ambiante,69.9,confortable
775451221,20.4,ambiante,69.9,confortable
775451225,20.4,ambiante,69.9,confortable
775451228,20.4,ambiante,69.9,confortable
775451232,20.4,ambiante,69.9,confortable
775451235,20.4,ambiante,69.9,confortable
775451239,20.4,ambiante,69.9,confortable
775451243,20.4,ambiante,69.9,confortable
775451246,20.4,ambiante,69.8,confortable
775451250,20.4,ambiante,69.8,confortable
775451253,20.4,ambiante,69.8,confortable
775451257,20.4,ambiante,69.8,confortable
775451261,20.4,ambiante,69.8,confortable
775451264,20.4,ambiante,69.8,confortable
775451268,20.4,ambiante,69.8,confortable
775451271,20.4,ambiante,69.9,confortable
775451275,20.4,ambiante,69.8,confortable
775451279,20.4,ambiante,69.9,confortable
775451282,20.4,ambiante,69.8,confortable
775451286,20.4,ambiante,69.8,confortable
775451289,20.4,ambiante,69.8,confortable
775451293,20.4,ambiante,69.8,confortable
775451297,20.4,ambiante,69.8,confortable
775451300,20.4,ambiante,69.8,confortable
775451304,20.4,ambiante,69.8,confortable
775451307,20.4,ambiante,69.8,confortable
775451311,20.4,ambiante,69.8,confortable
775451315,20.4,ambiante,69.9,confortable
775451318,20.4,ambiante,69.9,confortable
775451322,20.4,ambiante,69.8,confortable
775451325,20.4,ambiante,69.9,confortable
775451329,20.4,ambiante,69.9,confortable
775451333,20.4,ambiante,69.9,confortable
775451336,20.4,ambiante,69.9,confortable
775451340,20.4,ambiante,69.9,confortable
775451343,20.4,ambiante,69.9,confortable
775451347,20.4,ambiante,69.9,confortable
775451351,20.4,ambiante,69.9,confortable
775451354,20.4,ambiante,69.9,confortable
775451358,20.4,ambiante,69.9,confortable
775451361,20.4,ambiante,69.9,confortable
775451365,20.4,ambiante,69.9,confortable
775451369,20.4,ambiante,69.9,confortable
775451372,20.4,ambiante,69.9,confortable
775451376,20.4,ambiante,69.9,confortable
775451379,20.4,ambiante,69.9,confortable
775451383,20.4,ambiante,69.9,confortable
775451387,20.4,ambiante,69.9,confortable
775451390,20.4,ambiante,69.9,confortable
775451394,20.4,ambiante,69.9,confortable
775451397,20.4,ambiante,69.9,confortable
775451401,20.4,ambiante,69.9,confortable
775451405,20.4,ambiante,69.8,confortable
775451408,20.4,ambiante,69.8,confortable
775451412,20.4,ambiante,69.7,confortable
775451415,20.4,ambiante,69.7,confortable
775451419,20.4,ambiante,69.7,confortable
775451423,20.4,ambiante,69.8,confortable
775451426,20.4,ambiante,69.7,confortable
775451430,20.4,ambiante,69.7,confortable
775451433,20.4,ambiante,69.7,confortable
775451437,20.4,ambiante,69.7,confortable
775451441,20.4,ambiante,69.7,confortable
775451444,20.4,ambiante,69.7,confortable
775451448,20.4,ambiante,69.8,confortable
775451451,20.4,ambiante,69.7,confortable
775451455,20.4,ambiante,69.7,confortable
775451459,20.4,ambiante,69.7,confortable
775451462,20.4,ambiante,69.7,confortable
775451466,20.4,ambiante,69.7,confortable
775451469,20.4,ambiante,69.7,confortable
775451473,20.4,ambiante,69.7,confortable
775451476,20.4,ambiante,69.8,confortable
775451480,20.4,ambiante,69.8,confortable
775451484,20.4,ambiante,69.8,confortable
775451487,20.4,ambiante,69.8,confortable
775451491,20.4,ambiante,69.8,confortable
775451494,20.3,ambiante,69.8,confortable
775451498,20.4,ambiante,69.8,confortable
775451502,20.4,ambiante,69.8,confortable
775451505,20.4,ambiante,69.8,confortable
775451509,20.4,ambiante,69.8,confortable
775451512,20.4,ambiante,69.8,confortable
775451516,20.4,ambiante,69.8,confortable
775451520,20.4,ambiante,69.8,confortable
775451523,20.4,ambiante,69.8,confortable
775451527,20.4,ambiante,69.8,confortable
775451530,20.4,ambiante,69.8,confortable
775451534,20.4,ambiante,69.8,confortable
775451538,20.4,ambiante,69.9,confortable
775451541,20.4,ambiante,69.9,confortable
775451545,20.4,ambiante,69.9,confortable
775451548,20.4,ambiante,69.9,confortable
775451552,20.4,ambiante,69.9,confortable
775451556,20.4,ambiante,69.9,confortable
775451559,20.4,ambiante,69.9,confortable
775451563,20.3,ambiante,69.9,confortable
775451566,20.3,ambiante,69.9,confortable
775451570,20.4,ambiante,69.9,confortable
775451574,20.3,ambiante,69.9,confortable
775451577,20.4,ambiante,69.9,confortable
775451581,20.4,ambiante,70,confortable
775451584,20.4,ambiante,70,confortable
775451588,20.3,ambiante,69.9,confortable
775451592,20.4,ambiante,70,confortable
775451595,20.4,ambiante,70,confortable
775451599,20.3,ambiante,69.9,confortable
775451602,20.3,ambiante,69.9,confortable
775451606,20.3,ambiante,69.9,confortable
775451610,20.3,ambiante,69.9,confortable
775451613,20.3,ambiante,69.9,confortable
775451617,20.3,ambiante,69.9,confortable
775451620,20.4,ambiante,70,confortable
775451624,20.3,ambiante,69.9,confortable
775451628,20.3,ambiante,69.9,confortable
775451631,20.4,ambiante,70,confortable
775451635,20.4,ambiante,70,confortable
775451638,20.4,ambiante,70,confortable
775451642,20.4,ambiante,70,confortable
775451646,20.3,ambiante,69.9,confortable
775451649,20.4,ambiante,70,confortable
775451653,20.4,ambiante,70,confortable
775451656,20.3,ambiante,69.9,confortable
775451660,20.3,ambiante,69.9,confortable
775451664,20.4,ambiante,70,confortable
775451667,20.3,ambiante,70,confortable
775451671,20.3,ambiante,70,confortable
775451674,20.4,ambiante,70,confortable
775451678,20.4,ambiante,70,confortable
775451682,20.3,ambiante,70,confortable
775451685,20.3,ambiante,70,confortable
775451689,20.3,ambiante,70,confortable
775451692,20.3,ambiante,70,confortable
775451696,20.4,ambiante,70,confortable
775451700,20.4,ambiante,70,confortable
775451703,20.3,ambiante,70,confortable
775451707,20.3,ambiante,70,confortable
775451710,20.3,ambiante,70,confortable
775451714,20.3,ambiante,70,confortable
775451718,20.4,ambiante,70,confortable
775451721,20.4,ambiante,70,confortable
775451725,20.3,ambiante,70,confortable
775451728,20.3,ambiante,70,confortable
775451732,20.3,ambiante,70,confortable
775451736,20.3,ambiante,70,confortable
775451739,20.3,ambiante,70,confortable
775451743,20.3,ambiante,70,confortable
775451746,20.3,ambiante,70,confortable
775451750,20.3,ambiante,70,confortable
775451754,20.4,ambiante,70,confortable
775451757,20.3,ambiante,70,confortable
775451761,20.4,ambiante,70,confortable
775451764,20.3,ambiante,69.9,confortable
775451768,20.4,ambiante,70,confortable
775451772,20.3,ambiante,69.9,confortable
775451775,20.4,ambiante,70,confortable
775451779,20.3,ambiante,69.9,confortable
775451782,20.3,ambiante,69.9,confortable
775451786,20.3,ambiante,69.9,confortable
775451790,20.3,ambiante,69.9,confortable
775451793,20.3,ambiante,69.9,confortable
775451797,20.3,ambiante,69.9,confortable
775451800,20.3,ambiante,69.9,confortable
775451804,20.3,ambiante,69.9,confortable
775451808,20.3,ambiante,69.9,confortable
775451811,20.3,ambiante,69.9,confortable
775451815,20.3,ambiante,70,confortable
775451818,20.3,ambiante,70,confortable
775451822,20.3,ambiante,70,confortable
775451825,20.3,ambiante,70,confortable
775451829,20.3,ambiante,69.9,confortable
775451833,20.3,ambiante,70,confortable
775451836,20.4,ambiante,70,confortable
775451840,20.3,ambiante,70,confortable
775451843,20.3,ambiante,69.9,confortable
775451847,20.3,ambiante,69.9,confortable
775451851,20.3,ambiante,70,confortable
775451854,20.3,ambiante,70,confortable
775451858,20.3,ambiante,70,confortable
775451861,20.3,ambiante,70,confortable
775451865,20.3,ambiante,69.9,confortable
775451869,20.3,ambiante,69.9,confortable
775451872,20.3,ambiante,69.9,confortable
775451876,20.3,ambiante,69.9,confortable
775451879,20.3,ambiante,69.9,confortable
775451883,20.3,ambiante,69.9,confortable
775451887,20.4,ambiante,70,confortable
775451890,20.4,ambiante,70,confortable
775451894,20.3,ambiante,69.9,confortable
775451897,20.3,ambiante,69.9,confortable
775451901,20.3,ambiante,69.9,confortable
775451905,20.3,ambiante,69.9,confortable
775451908,20.3,ambiante,70,confortable
775451912,20.3,ambiante,70,confortable
775451915,20.3,ambiante,70,confortable
775451919,20.3,ambiante,70,confortable
775451923,20.3,ambiante,70,confortable
775451926,20.3,ambiante,70,confortable
775451930,20.4,ambiante,70.1,confortable
775451933,20.3,ambiante,70,confortable
775451937,20.3,ambiante,70.1,confortable
775451941,20.4,ambiante,70.1,confortable
775451944,20.3,ambiante,70.1,confortable
775451948,20.3,ambiante,70.1,confortable
775451951,20.3,ambiante,70,confortable
775451955,20.3,ambiante,70,confortable
775451959,20.3,ambiante,70,confortable
775451962,20.3,ambiante,70,confortable
775451966,20.3,ambiante,70,confortable
775451969,20.3,ambiante,70,confortable
775451973,20.3,ambiante,70,confortable
775451977,20.3,ambiante,70,confortable
775451980,20.3,ambiante,70,confortable
775451984,20.3,ambiante,70,confortable
775451987,20.3,ambiante,70,confortable
775451991,20.3,ambiante,70,confortable
775451995,20.3,ambiante,70,confortable
775451998,20.3,ambiante,70,confortable
775452002,20.3,ambiante,70,confortable
775452005,20.3,ambiante,70,confortable
775452009,20.3,ambiante,70,confortable
775452013,20.3,ambiante,70,confortable
775452016,20.3,ambiante,70,confortable
775452020,20.3,ambiante,70,confortable
775452023,20.3,ambiante,70.1,confortable
775452027,20.3,ambiante,70.1,confortable
775452031,20.3,ambiante,70.1,confortable
775452034,20.3,ambiante,70.1,confortable
775452038,20.3,ambiante,70.1,confortable
775452041,20.3,ambiante,70,confortable
775452045,20.3,ambiante,70.1,confortable
775452049,20.3,ambiante,70.1,confortable
775452052,20.3,ambiante,70.1,confortable
775452056,20.3,ambiante,70.1,confortable
775452059,20.3,ambiante,70.1,confortable
775452063,20.3,ambiante,70,confortable
775452067,20.3,ambiante,70,confortable
775452070,20.3,ambiante,70,confortable
775452074,20.3,ambiante,70,confortable
775452077,20.3,ambiante,70,confortable
775452081,20.3,ambiante,70,confortable
775452085,20.3,ambiante,70,confortable
775452088,20.3,ambiante,70,confortable
775452092,20.3,ambiante,70,confortable
775452095,20.3,ambiante,70,confortable
775452099,20.3,ambiante,70,confortable
775452103,20.3,ambiante,70,confortable
775452106,20.3,ambiante,70,confortable
775452110,20.3,ambiante,70,confortable
775452113,20.3,ambiante,70,confortable
775452117,20.3,ambiante,70,confortable
775452121,20.3,ambiante,70,confortable
775452124,20.3,ambiante,70,confortable
775452128,20.3,ambiante,70,confortable
775452131,20.3,ambiante,70,confortable
775452135,20.3,ambiante,70,confortable
775452138,20.3,ambiante,70,confortable
775452142,20.3,ambiante,70,confortable
775452146,20.3,ambiante,70,confortable
775452149,20.3,ambiante,70,confortable
775452153,20.3,ambiante,70,confortable
775452156,20.3,ambiante,70,confortable
775452160,20.3,ambiante,70,confortable
775452164,20.3,ambiante,70,confortable
775452167,20.3,ambiante,70,confortable
775452171,20.3,ambiante,70,confortable
775452174,20.3,ambiante,70,confortable
775452178,20.3,ambiante,70,confortable
775452182,20.3,ambiante,70,confortable
775452185,20.3,ambiante,70,confortable
775452189,20.3,ambiante,70,confortable
775452192,20.3,ambiante,70,confortable
775452196,20.3,ambiante,70,confortable
775452200,20.3,ambiante,70,confortable
775452203,20.3,ambiante,70,confortable
775452207,20.3,ambiante,70,confortable
775452210,20.3,ambiante,70,confortable
775452214,20.3,ambiante,70,confortable
775452218,20.3,ambiante,70,confortable
775452221,20.3,ambiante,70,confortable
775452225,20.3,ambiante,70,confortable
775452228,20.3,ambiante,70,confortable
775452232,20.3,ambiante,70,confortable
775452236,20.3,ambiante,70,confortable
775452239,20.3,ambiante,70,confortable
775452243,20.3,ambiante,70,confortable
775452246,20.3,ambiante,70,confortable
775452250,20.3,ambiante,70,confortable
775452254,20.3,ambiante,70,confortable
775452257,20.3,ambiante,70,confortable
775452261,20.3,ambiante,70,confortable
775452264,20.3,ambiante,70,confortable
775452268,20.3,ambiante,70,confortable
775452272,20.3,ambiante,70,confortable
775452275,20.3,ambiante,70,confortable
775452279,20.3,ambiante,70,confortable
775452282,20.3,ambiante,70,confortable
775452286,20.3,ambiante,70,confortable
775452290,20.3,ambiante,70,confortable
775452293,20.3,ambiante,70,confortable
775452297,20.3,ambiante,70,confortable
775452300,20.3,ambiante,70.1,confortable
775452304,20.3,ambiante,70.1,confortable
775452308,20.3,ambiante,70.1,confortable
775452311,20.3,ambiante,70.1,confortable
775452315,20.3,ambiante,70.1,confortable
775452318,20.3,ambiante,70.1,confortable
775452322,20.3,ambiante,70.1,confortable
775452326,20.3,ambiante,70,confortable
775452329,20.3,ambiante,70,confortable
775452333,20.3,ambiante,70,confortable
775452336,20.3,ambiante,70,confortable
775452340,20.3,ambiante,70,confortable
775452344,20.3,ambiante,70,confortable
775452347,20.3,ambiante,70,confortable
775452351,20.3,ambiante,70,confortable
775452354,20.3,ambiante,70,confortable
775452358,20.3,ambiante,70,confortable
775452362,20.3,ambiante,70,confortable
775452365,20.3,ambiante,70,confortable
775452369,20.3,ambiante,70,confortable
775452372,20.3,ambiante,70,confortable
775452376,20.3,ambiante,70,confortable
775452380,20.3,ambiante,70,confortable
775452383,20.3,ambiante,70.1,confortable
775452387,20.3,ambiante,70,confortable
775452390,20.3,ambiante,70.1,confortable
775452394,20.3,ambiante,70.1,confortable
775452398,20.3,ambiante,70.1,confortable
775452401,20.3,ambiante,70.1,confortable
775452405,20.3,ambiante,70.1,confortable
775452408,20.3,ambiante,70.1,confortable
775452412,20.3,ambiante,70,confortable
775452416,20.3,ambiante,70,confortable
775452419,20.3,ambiante,70,confortable
775452423,20.3,ambiante,70,confortable
775452426,20.3,ambiante,70,confortable
775452430,20.3,ambiante,70.1,confortable
775452434,20.3,ambiante,70,confortable
775452437,20.3,ambiante,70.1,confortable
775452441,20.3,ambiante,70.1,confortable
775452444,20.3,ambiante,70.1,confortable
775452448,20.3,ambiante,70.1,confortable
775452452,20.3,ambiante,70.1,confortable
775452455,20.3,ambiante,70.1,confortable
775452459,20.3,ambiante,70.1,confortable
775452462,20.3,ambiante,70.1,confortable
775452466,20.3,ambiante,70.1,confortable
775452469,20.3,ambiante,70.1,confortable
775452473,20.3,ambiante,70.1,confortable
775452477,20.3,ambiante,70.1,confortable
775452480,20.3,ambiante,70.1,confortable
775452484,20.3,ambiante,70.1,confortable
775452487,20.3,ambiante,70.1,confortable
775452491,20.3,ambiante,70.1,confortable
775452495,20.3,ambiante,70.1,confortable
775452498,20.3,ambiante,70.1,confortable
775452502,20.3,ambiante,70.1,confortable
775452505,20.3,ambiante,70.1,confortable
775452509,20.3,ambiante,70.1,confortable
775452513,20.3,ambiante,70,confortable
775452516,20.3,ambiante,70.1,confortable
775452520,20.3,ambiante,70,confortable
775452523,20.3,ambiante,70,confortable
775452527,20.3,ambiante,70,confortable
775452531,20.3,ambiante,70,confortable
775452534,20.3,ambiante,70,confortable
775452538,20.3,ambiante,70,confortable
775452541,20.3,ambiante,70,confortable
775452545,20.3,ambiante,70,confortable
775452549,20.3,ambiante,70,confortable
775452552,20.3,ambiante,70,confortable
775452556,20.3,ambiante,70,confortable
775452559,20.3,ambiante,70,confortable
775452563,20.3,ambiante,70,confortable
775452567,20.3,ambiante,70,confortable
775452570,20.3,ambiante,70,confortable
775452574,20.3,ambiante,70,confortable
775452577,20.3,ambiante,70,confortable
775452581,20.3,ambiante,70,confortable
775452585,20.3,ambiante,70.1,confortable
775452588,20.3,ambiante,70.2,confortable
775452592,20.3,ambiante,70.3,confortable
775452595,20.3,ambiante,70.5,confortable
775452599,20.3,ambiante,70.5,confortable
775452603,20.3,ambiante,70.5,confortable
775452606,20.3,ambiante,70.4,confortable
775452610,20.3,ambiante,70.3,confortable
775452613,20.3,ambiante,70.3,confortable
775452617,20.3,ambiante,70.3,confortable
775452621,20.3,ambiante,70.2,confortable
775452624,20.3,ambiante,70.2,confortable
775452628,20.3,ambiante,70.2,confortable
775452631,20.3,ambiante,70.1,confortable
775452635,20.4,ambiante,70.2,confortable
775452639,20.4,ambiante,72,confortable
775452642,20.4,ambiante,72.8,confortable
775452646,20.4,ambiante,73,confortable
775452649,20.4,ambiante,73,confortable
775452653,20.4,ambiante,72.6,confortable
775452657,20.4,ambiante,72.2,confortable
775452660,20.4,ambiante,71.9,confortable
775452664,20.4,ambiante,71.4,confortable
775452667,20.4,ambiante,71.1,confortable
775452671,20.4,ambiante,71.1,confortable
775452675,20.4,ambiante,70.9,confortable
775452678,20.4,ambiante,71.3,confortable
775452682,20.5,ambiante,71.5,confortable
775452685,20.4,ambiante,72.2,confortable
775452689,20.4,ambiante,72,confortable
775452693,20.5,ambiante,71.7,confortable
775452696,20.4,ambiante,71.5,confortable
775452700,20.5,ambiante,71.3,confortable
775452703,20.4,ambiante,71,confortable
775452707,20.5,ambiante,70.9,confortable
775452711,20.5,ambiante,70.7,confortable
775452714,20.5,ambiante,70.7,confortable
775452718,20.5,ambiante,70.7,confortable
775452721,20.5,ambiante,70.7,confortable
775452725,20.5,ambiante,71,confortable
775452729,20.5,ambiante,71,confortable
775452732,20.5,ambiante,70.9,confortable
775452736,20.5,ambiante,70.6,confortable
775452739,20.5,ambiante,70.5,confortable
775452743,20.4,ambiante,70.2,confortable
775452747,20.5,ambiante,70.1,confortable
775452750,20.5,ambiante,70,confortable
775452754,20.5,ambiante,70,confortable
775452757,20.5,ambiante,69.9,confortable
775452761,20.5,ambiante,69.9,confortable
775452765,20.4,ambiante,69.8,confortable
775452768,20.4,ambiante,69.8,confortable
775452772,20.4,ambiante,69.7,confortable
775452775,20.4,ambiante,69.7,confortable
775452779,20.4,ambiante,69.7,confortable
775452783,20.4,ambiante,69.7,confortable
775452786,20.4,ambiante,69.7,confortable
775452790,20.4,ambiante,69.6,confortable
775452793,20.4,ambiante,69.6,confortable
775452797,20.4,ambiante,69.7,confortable
775452801,20.4,ambiante,69.6,confortable
775452804,20.4,ambiante,69.6,confortable
775452808,20.4,ambiante,69.6,confortable
775452811,20.4,ambiante,69.6,confortable
775452815,20.4,ambiante,69.6,confortable
775452818,20.4,ambiante,69.6,confortable
775452822,20.4,ambiante,69.7,confortable
775452826,20.4,ambiante,69.6,confortable
775452829,20.4,ambiante,69.6,confortable
775452833,20.4,ambiante,69.7,confortable
775452836,20.4,ambiante,69.6,confortable
775452840,20.4,ambiante,69.6,confortable
775452844,20.4,ambiante,69.6,confortable
775452847,20.4,ambiante,69.6,confortable
775452851,20.4,ambiante,69.6,confortable
775452854,20.4,ambiante,69.6,confortable
775452858,20.4,ambiante,69.6,confortable
775452862,20.4,ambiante,69.6,confortable
775452865,20.4,ambiante,69.6,confortable
775452869,20.4,ambiante,69.6,confortable
775452872,20.4,ambiante,69.5,confortable
775452876,20.4,ambiante,69.6,confortable
775452880,20.4,ambiante,69.5,confortable
775452883,20.4,ambiante,69.6,confortable
775452887,20.4,ambiante,69.6,confortable
775452890,20.4,ambiante,69.6,confortable
775452894,20.4,ambiante,69.6,confortable
775452898,20.4,ambiante,69.6,confortable
775452901,20.4,ambiante,69.6,confortable
775452905,20.4,ambiante,69.6,confortable
775452908,20.4,ambiante,69.7,confortable
775452912,20.4,ambiante,69.6,confortable
775452916,20.4,ambiante,69.6,confortable
775452919,20.4,ambiante,69.6,confortable
775452923,20.4,ambiante,69.6,confortable
775452926,20.4,ambiante,69.7,confortable
775452930,20.4,ambiante,69.6,confortable
775452934,20.4,ambiante,69.6,confortable
775452937,20.4,ambiante,69.6,confortable
775452941,20.4,ambiante,69.6,confortable
775452944,20.3,ambiante,69.6,confortable
775452948,20.3,ambiante,69.6,confortable
775452952,20.3,ambiante,69.6,confortable
775452955,20.4,ambiante,69.7,confortable
775452959,20.3,ambiante,69.6,confortable
775452962,20.3,ambiante,69.6,confortable
775452966,20.3,ambiante,69.6,confortable
775452970,20.4,ambiante,69.6,confortable
775452973,20.3,ambiante,69.6,confortable
775452977,20.3,ambiante,69.6,confortable
775452980,20.3,ambiante,69.5,confortable
775452984,20.3,ambiante,69.5,confortable
775452988,20.3,ambiante,69.5,confortable
775452991,20.3,ambiante,69.5,confortable
775452995,20.3,ambiante,69.5,confortable
775452998,20.3,ambiante,69.5,confortable
775453002,20.3,ambiante,69.5,confortable
775453006,20.3,ambiante,69.5,confortable
775453009,20.3,ambiante,69.5,confortable
775453013,20.3,ambiante,69.5,confortable
775453016,20.3,ambiante,69.6,confortable
775453020,20.3,ambiante,69.5,confortable
775453024,20.3,ambiante,69.6,confortable
775453027,20.3,ambiante,69.6,confortable
775453031,20.3,ambiante,69.6,confortable
775453034,20.3,ambiante,69.6,confortable
775453038,20.3,ambiante,69.6,confortable
775453042,20.3,ambiante,69.6,confortable
775453045,20.3,ambiante,69.6,confortable
775453049,20.3,ambiante,69.6,confortable
775453052,20.3,ambiante,69.6,confortable
775453056,20.3,ambiante,69.6,confortable
775453060,20.3,ambiante,69.6,confortable
775453063,20.3,ambiante,69.6,confortable
775453067,20.3,ambiante,69.7,confortable
775453070,20.3,ambiante,69.7,confortable
775453074,20.3,ambiante,69.7,confortable
775453078,20.3,ambiante,69.7,confortable
775453081,20.3,ambiante,69.7,confortable
775453085,20.3,ambiante,69.7,confortable
775453088,20.3,ambiante,69.7,confortable
775453092,20.3,ambiante,69.7,confortable
775453095,20.3,ambiante,69.6,confortable
775453099,20.3,ambiante,69.6,confortable
775453103,20.3,ambiante,69.6,confortable
775453106,20.3,ambiante,69.6,confortable
775453110,20.3,ambiante,69.6,confortable
775453113,20.3,ambiante,69.6,confortable
775453117,20.3,ambiante,69.6,confortable
775453121,20.3,ambiante,69.6,confortable
775453124,20.3,ambiante,69.6,confortable
775453128,20.3,ambiante,69.7,confortable
775453131,20.3,ambiante,69.7,confortable
775453135,20.3,ambiante,69.7,confortable
775453139,20.3,ambiante,69.7,confortable
775453142,20.3,ambiante,69.7,confortable
775453146,20.3,ambiante,69.7,confortable
775453149,20.3,ambiante,69.7,confortable
775453153,20.3,ambiante,69.7,confortable
775453157,20.2,ambiante,69.7,confortable
775453160,20.3,ambiante,69.7,confortable
775453164,20.2,ambiante,69.7,confortable
775453167,20.2,ambiante,69.7,confortable
775453171,20.3,ambiante,69.7,confortable
775453175,20.3,ambiante,69.8,confortable
775453178,20.3,ambiante,69.8,confortable
775453182,20.3,ambiante,69.8,confortable
775453185,20.3,ambiante,69.8,confortable
775453189,20.2,ambiante,69.7,confortable
775453193,20.3,ambiante,69.8,confortable
775453196,20.2,ambiante,69.7,confortable
775453200,20.3,ambiante,69.8,confortable
775453203,20.2,ambiante,69.7,confortable
775453207,20.3,ambiante,69.8,confortable
775453211,20.2,ambiante,69.8,confortable
775453214,20.2,ambiante,69.8,confortable
775453218,20.3,ambiante,69.9,confortable
775453221,20.2,ambiante,69.8,confortable
775453225,20.2,ambiante,69.8,confortable
775453229,20.2,ambiante,69.9,confortable
775453232,20.2,ambiante,69.9,confortable
775453236,20.2,ambiante,69.9,confortable
775453239,20.2,ambiante,69.9,confortable
775453243,20.2,ambiante,69.9,confortable
775453247,20.2,ambiante,69.9,confortable
775453250,20.2,ambiante,69.9,confortable
775453254,20.2,ambiante,69.8,confortable
775453257,20.2,ambiante,69.9,confortable
775453261,20.2,ambiante,69.8,confortable
775453265,20.2,ambiante,69.8,confortable
775453268,20.2,ambiante,69.8,confortable
775453272,20.2,ambiante,69.8,confortable
775453275,20.2,ambiante,69.9,confortable
775453279,20.2,ambiante,69.8,confortable
775453283,20.2,ambiante,69.9,confortable
775453286,20.2,ambiante,69.9,confortable
775453290,20.2,ambiante,69.9,confortable
775453293,20.2,ambiante,69.8,confortable
775453297,20.2,ambiante,69.8,confortable
775453301,20.2,ambiante,69.9,confortable
775453304,20.2,ambiante,69.9,confortable
775453308,20.2,ambiante,69.9,confortable
775453311,20.2,ambiante,69.9,confortable
775453315,20.2,ambiante,69.9,confortable
775453319,20.2,ambiante,69.9,confortable
775453322,20.2,ambiante,69.9,confortable
775453326,20.2,ambiante,69.9,confortable
775453329,20.2,ambiante,69.9,confortable
775453333,20.2,ambiante,69.9,confortable
775453337,20.2,ambiante,69.9,confortable
775453340,20.2,ambiante,69.9,confortable
775453344,20.2,ambiante,69.9,confortable
775453347,20.2,ambiante,69.9,confortable
775453351,20.2,ambiante,69.9,confortable
775453355,20.2,ambiante,69.9,confortable
775453358,20.2,ambiante,69.9,confortable
